#TYPICAL METEOROLOGICAL YEAR (P50) - HOURLY VALUES OF SOLAR RADIATION AND METEOROLOGICAL PARAMETERS
#
#Customer name: FICHTNER GmbH & Co. KG
#Issued: 2019-03-19 10:58
#
#Site name: Abu Dhabi PV2, United Arab Emirates (AE)
#Latitude: 24.133889
#Longitude: 54.520833
#Elevation: 31.0 m a.s.l.
#http://solargis.info/imaps/#tl=Google:satellite&loc=24.133889,54.520833&z=14 
#
#
#Output from the climate database Solargis v2.1.28
#
#Solar radiation data
#Description: data calculated from Meteosat MSG IODC and Meteosat MFG IODC satellite data ((c) 2019 EUMETSAT) and from atmospheric data ((c) 2019 ECMWF, NOAA and NASA) by Solargis method 
#Summarization type: hourly (typical meteorological year)
#Summarization period: 01/01/1999 - 31/12/2018
#Spatial resolution: 250 m
#
#Meteorological data
#Description: spatially disaggregated from CFSR, CFSv2 and GFS ((c) 2019 NOAA) and MERRA2 ((c) 2019 NASA) by Solargis method 
#Summarization type: hourly (typical meteorological year)
#Summarization period: 01/01/1999 - 31/12/2018
#Spatial resolution: temperature 1 km, other meteorological parameters 33 km to 55 km
#
#Service provider: Solargis s.r.o., M. Marecka 3, Bratislava, Slovakia
#Company ID: 45 354 766, VAT Number: SK2022962766
#Registration: Business register, District Court Bratislava I, Section Sro, File 62765/B
#http://solargis.com, contact@solargis.com
#
#Disclaimer:
#Considering the nature of climate fluctuations, interannual and long-term changes, as well as the uncertainty of measurements and calculations, Solargis s.r.o. cannot take full guarantee of the accuracy of estimates. The maximum possible has been done for the assessment of climate conditions based on the best available data, software and knowledge. Solargis s.r.o. shall not be liable for any direct, incidental, consequential, indirect or punitive damages arising or alleged to have arisen out of use of the provided data. Solargis is a trade mark of Solargis s.r.o.
#
#Copyright (c) 2019 Solargis s.r.o.
#
#
#TMY method: SolarGIS_2
#TMY created from following years: 1:2007 2:2014 3:2001 4:2008 5:2009 6:2001 7:2009 8:2010 9:2003 10:2004 11:2009 12:2003 
#
#Columns:
#Day - Day of year
#Time - Time reference UTC+4, time step 60 min, time format HH:MM, center of the averaging interval
#GHI - Global horizontal irradiation [Wh/m2], no data value -9
#DNI - Direct normal irradiation [Wh/m2], no data value -9
#DIF - Diffuse horizontal irradiation [Wh/m2], no data value -9
#SE - Sun altitude (elevation) angle [deg.]
#SA - Sun azimuth angle [deg.]
#TEMP - Air temperature at 2 m [deg. C]
#WS - Wind speed at 10 m [m/s]
#WD - Wind direction at 10 m [deg.]
#RH - Relative humidity [%]
#AP - Atmospheric pressure [hPa]
#PWAT - Precipitable water [kg/m2], no data value -99
#
#Data:
Day;Time;GHI;DNI;DIF;SE;SA;TEMP;WS;WD;RH;AP;PWAT
11;16:30;225;453;102;15.65;56.56;18.9;4.6;329;56.7;1015.0;12.1
11;17:30;53;159;34;4.01;63.93;17.0;3.7;333;65.7;1015.6;12.3
11;18:30;0;0;0;-8.80;69.88;15.8;3.4;339;73.3;1016.1;12.4
11;19:30;0;0;0;-21.95;74.93;15.1;3.2;345;77.5;1016.6;12.4
11;20:30;0;0;0;-35.29;79.46;14.6;2.9;352;80.1;1016.6;12.3
11;21:30;0;0;0;-48.82;83.85;14.2;2.7;180;81.5;1016.6;12.1
11;22:30;0;0;0;-62.46;88.82;13.9;2.7;8;82.1;1016.2;11.8
11;23:30;0;0;0;-76.09;98.21;13.6;2.7;16;82.9;1015.6;11.6
12;0:30;0;0;0;-85.12;177.73;13.3;2.7;24;83.3;1015.3;11.7
12;1:30;0;0;0;-75.88;-97.94;13.0;2.7;27;83.8;1014.9;12.0
12;2:30;0;0;0;-62.25;-88.74;12.8;2.7;29;84.4;1014.7;12.3
12;3:30;0;0;0;-48.63;-83.89;12.7;2.6;33;84.9;1014.6;12.8
12;4:30;0;0;0;-35.12;-79.60;12.5;2.5;40;85.7;1014.7;13.3
12;5:30;0;0;0;-21.78;-75.05;12.3;2.5;47;86.8;1015.2;13.7
12;6:30;0;0;0;-8.53;-69.98;12.3;2.4;56;87.4;1016.0;13.8
12;7:30;55;147;38;4.14;-64.01;13.5;2.6;71;81.8;1016.6;13.8
12;8:30;225;420;109;15.84;-56.62;15.9;3.0;83;71.0;1016.9;13.9
12;9:30;417;582;161;26.58;-47.11;18.5;3.5;86;59.9;1017.5;14.2
12;10:30;577;679;189;35.54;-34.64;21.2;4.1;89;48.3;1017.1;14.6
12;11:30;681;734;202;41.69;-18.64;22.7;3.7;97;41.8;1016.1;14.9
12;12:30;717;752;205;43.91;0.03;23.8;3.0;105;37.8;1014.8;15.0
12;13:30;680;734;201;41.67;18.70;24.5;2.2;110;35.5;1013.6;15.1
12;14:30;576;679;188;35.52;34.68;24.9;1.4;106;33.2;1013.2;15.1
12;15:30;412;566;162;26.55;47.14;24.8;0.6;55;33.1;1012.9;15.3
12;16:30;213;382;110;15.81;56.64;23.3;1.2;337;37.4;1013.3;15.5
12;17:30;53;143;35;4.15;64.03;20.8;2.4;332;45.0;1013.8;15.5
12;18:30;0;0;0;-8.65;70.00;19.1;3.1;343;52.0;1014.4;15.4
12;19:30;0;0;0;-21.82;75.06;18.1;3.2;178;59.9;1014.5;15.4
12;20:30;0;0;0;-35.16;79.61;17.3;3.1;17;66.3;1014.6;15.3
12;21:30;0;0;0;-48.70;84.06;16.7;3.0;38;70.2;1014.6;15.2
12;22:30;0;0;0;-62.34;89.13;16.1;3.0;58;72.6;1014.3;15.0
12;23:30;0;0;0;-75.97;98.80;15.6;3.2;77;74.1;1013.8;14.8
13;0:30;0;0;0;-85.03;177.41;15.2;3.5;93;75.4;1013.6;14.8
13;1:30;0;0;0;-75.93;-98.78;14.8;3.6;105;76.8;1013.6;14.8
13;2:30;0;0;0;-62.31;-89.12;14.4;3.7;113;78.8;1013.6;14.7
13;3:30;0;0;0;-48.68;-84.16;14.0;3.8;120;81.0;1013.6;14.6
13;4:30;0;0;0;-35.16;-79.83;13.7;3.9;129;82.8;1013.7;14.4
13;5:30;0;0;0;-21.81;-75.25;13.5;4.0;137;83.9;1014.1;14.4
13;6:30;0;0;0;-8.55;-70.17;13.6;4.3;145;82.0;1015.2;14.5
13;7:30;55;143;38;4.14;-64.20;15.0;4.9;152;73.0;1016.1;14.5
13;8:30;223;413;109;15.86;-56.81;17.5;5.3;158;59.8;1017.1;14.5
13;9:30;406;540;168;26.63;-47.31;20.4;4.9;167;47.4;1017.6;14.8
13;10:30;565;642;197;35.63;-34.84;23.7;5.0;183;35.4;1017.2;15.3
13;11:30;675;719;204;41.81;-18.82;25.5;5.0;196;29.6;1016.3;15.7
13;12:30;713;742;206;44.07;-0.09;26.2;4.4;206;27.7;1015.4;15.9
13;13:30;677;724;203;41.86;18.65;26.6;3.7;213;26.9;1014.5;16.1
13;14:30;574;670;190;35.70;34.70;26.6;3.1;217;26.7;1013.8;16.1
13;15:30;405;520;172;26.73;47.21;26.1;2.3;224;27.2;1013.7;16.2
13;16:30;198;284;121;15.97;56.73;24.8;1.3;239;29.5;1013.7;16.4
13;17:30;53;136;36;4.29;64.13;23.3;0.7;278;31.9;1014.1;16.7
13;18:30;0;0;0;-8.50;70.12;22.5;0.6;175;33.4;1014.7;17.2
13;19:30;0;0;0;-21.69;75.20;21.3;1.2;31;36.6;1015.2;17.6
13;20:30;0;0;0;-35.03;79.78;20.1;1.7;45;40.7;1015.6;18.0
13;21:30;0;0;0;-48.57;84.28;19.0;2.0;56;44.2;1015.6;18.3
13;22:30;0;0;0;-62.23;89.45;18.0;2.3;67;47.5;1015.3;18.6
13;23:30;0;0;0;-75.84;99.41;17.2;2.5;76;50.4;1014.9;19.0
14;0:30;0;0;0;-84.93;177.07;16.6;2.5;81;52.4;1014.9;19.5
14;1:30;0;0;0;-75.97;-99.65;16.1;2.6;83;53.2;1014.7;19.6
14;2:30;0;0;0;-62.36;-89.51;15.8;2.7;88;53.4;1014.6;19.5
14;3:30;0;0;0;-48.73;-84.44;15.5;2.7;93;52.6;1014.6;19.6
14;4:30;0;0;0;-35.20;-80.06;15.5;2.6;98;50.9;1014.5;20.1
14;5:30;0;0;0;-21.84;-75.45;15.6;2.4;102;48.7;1014.7;20.3
14;6:30;0;0;0;-8.57;-70.36;16.0;2.0;108;46.0;1015.2;20.2
14;7:30;50;94;39;4.14;-64.39;17.3;1.6;124;42.2;1016.0;20.1
14;8:30;210;310;124;15.89;-57.01;19.2;1.4;151;37.4;1016.7;20.1
14;9:30;395;468;187;26.69;-47.52;21.6;0.9;211;33.3;1016.8;20.4
14;10:30;551;572;223;35.72;-35.04;24.7;1.4;293;30.8;1016.2;21.0
14;11:30;654;628;242;41.95;-19.00;26.2;2.2;304;30.0;1015.3;21.5
14;12:30;690;646;247;44.24;-0.21;26.7;2.7;309;30.5;1014.2;21.8
14;13:30;655;628;242;42.04;18.62;26.7;3.1;314;31.6;1013.2;22.0
14;14:30;554;573;223;35.89;34.73;26.4;3.5;320;33.4;1012.7;22.2
14;15:30;398;472;187;26.91;47.28;25.6;3.9;324;36.5;1012.9;22.7
14;16:30;213;312;125;16.14;56.83;23.8;4.1;327;43.0;1013.4;23.6
14;17:30;51;95;38;4.43;64.24;21.4;4.1;330;54.7;1014.0;24.2
14;18:30;0;0;0;-8.35;70.24;20.0;4.4;332;67.1;1014.9;24.7
14;19:30;0;0;0;-21.55;75.34;19.0;4.1;332;77.4;1015.5;25.3
14;20:30;0;0;0;-34.91;79.96;18.2;3.7;329;85.5;1015.6;26.0
14;21:30;0;0;0;-48.45;84.50;17.5;3.4;325;91.8;1015.2;26.3
14;22:30;0;0;0;-62.11;89.78;17.1;3.3;323;96.3;1014.5;26.0
14;23:30;0;0;0;-75.72;100.03;16.8;3.5;323;98.3;1014.3;26.0
15;0:30;0;0;0;-84.82;176.71;16.6;3.6;324;98.1;1013.8;26.1
15;1:30;0;0;0;-76.01;-100.56;16.5;3.7;323;97.5;1013.6;26.0
15;2:30;0;0;0;-62.41;-89.92;16.3;3.8;322;97.0;1013.6;25.7
15;3:30;0;0;0;-48.77;-84.73;16.1;3.8;322;96.6;1013.5;25.5
15;4:30;0;0;0;-35.23;-80.29;16.0;3.9;321;96.3;1013.9;25.6
15;5:30;0;0;0;-21.86;-75.66;15.8;3.9;320;95.7;1014.4;25.6
15;6:30;0;0;0;-8.57;-70.56;15.9;3.8;319;93.4;1014.9;25.7
15;7:30;45;65;37;4.15;-64.59;17.4;4.2;318;85.0;1015.4;25.8
15;8:30;196;242;127;15.92;-57.21;19.7;5.4;319;71.2;1015.9;25.6
15;9:30;375;372;209;26.75;-47.73;21.2;6.1;319;61.7;1016.5;25.7
15;10:30;527;460;262;35.82;-35.25;22.2;6.7;318;56.6;1016.5;26.1
15;11:30;629;529;280;42.09;-19.18;22.8;7.2;318;53.9;1016.1;26.6
15;12:30;665;549;287;44.42;-0.33;23.0;7.3;319;52.4;1015.1;27.2
15;13:30;631;530;280;42.24;18.58;22.9;7.2;319;52.1;1014.2;27.6
15;14:30;531;464;261;36.08;34.77;22.4;7.0;318;52.5;1013.6;27.3
15;15:30;379;372;212;27.09;47.36;21.7;6.6;317;54.1;1013.5;26.7
15;16:30;194;216;129;16.31;56.93;20.5;5.7;314;58.3;1013.8;26.0
15;17:30;35;20;31;4.58;64.36;19.0;4.8;311;64.8;1014.4;25.1
15;18:30;0;0;0;-8.19;70.38;17.9;4.3;308;70.9;1014.9;23.9
15;19:30;0;0;0;-21.42;75.50;17.2;4.0;305;75.2;1015.5;23.1
15;20:30;0;0;0;-34.78;80.14;16.7;3.8;303;78.8;1015.5;22.9
15;21:30;0;0;0;-48.33;84.74;16.4;3.7;301;81.6;1015.2;23.4
15;22:30;0;0;0;-61.99;90.12;16.1;3.6;302;83.5;1014.5;24.5
15;23:30;0;0;0;-75.59;100.68;15.8;3.4;305;85.2;1014.0;25.6
16;0:30;0;0;0;-84.71;176.34;15.5;3.2;309;86.7;1013.2;26.6
16;1:30;0;0;0;-76.04;-101.49;15.3;2.9;313;88.2;1012.7;27.2
16;2:30;0;0;0;-62.45;-90.35;15.2;2.4;315;88.6;1012.5;27.5
16;3:30;0;0;0;-48.81;-85.03;15.3;2.0;314;88.1;1012.3;27.8
16;4:30;0;0;0;-35.26;-80.54;15.3;1.8;305;88.5;1012.4;28.2
16;5:30;0;0;0;-21.88;-75.88;15.4;1.5;288;88.6;1012.6;28.5
16;6:30;0;0;0;-8.58;-70.77;15.5;1.2;252;87.9;1013.0;28.7
16;7:30;49;84;39;4.17;-64.79;16.3;1.5;225;84.5;1013.6;28.5
16;8:30;207;286;126;15.96;-57.42;18.2;2.2;252;74.1;1014.1;28.4
16;9:30;390;432;196;26.82;-47.94;20.0;3.3;296;63.6;1015.1;28.0
16;10:30;545;543;231;35.93;-35.46;21.3;3.9;323;57.1;1015.2;27.1
16;11:30;648;600;251;42.24;-19.37;22.5;3.6;345;52.0;1013.9;26.4
16;12:30;685;619;257;44.60;-0.44;23.4;3.1;179;48.6;1012.4;26.1
16;13:30;651;601;252;42.44;18.56;23.8;2.4;6;47.4;1011.2;26.1
16;14:30;550;545;232;36.28;34.81;23.9;1.4;6;46.3;1010.5;26.4
16;15:30;397;432;201;27.28;47.44;23.9;0.7;328;46.1;1010.4;26.5
16;16:30;213;291;130;16.48;57.04;23.1;1.1;298;49.3;1010.4;26.1
16;17:30;58;99;46;4.73;64.49;21.2;1.8;311;56.1;1010.6;25.9
16;18:30;0;0;0;-8.04;70.52;19.6;2.4;324;62.8;1011.2;25.5
16;19:30;0;0;0;-21.28;75.66;18.7;2.6;334;69.0;1011.6;25.2
16;20:30;0;0;0;-34.65;80.33;17.9;2.7;338;75.8;1011.7;24.7
16;21:30;0;0;0;-48.21;84.99;17.2;3.0;335;82.6;1012.2;24.0
16;22:30;0;0;0;-61.87;90.48;16.7;3.5;335;88.4;1012.3;23.0
16;23:30;0;0;0;-75.46;101.34;16.4;3.8;338;93.1;1011.9;22.5
17;0:30;0;0;0;-84.59;175.96;16.2;3.9;342;95.9;1011.9;23.4
17;1:30;0;0;0;-76.06;-102.44;16.0;4.0;343;96.6;1012.2;25.3
17;2:30;0;0;0;-62.49;-90.79;16.0;4.2;345;95.9;1012.6;27.0
17;3:30;0;0;0;-48.84;-85.34;15.8;3.9;353;95.5;1012.6;28.3
17;4:30;0;0;0;-35.29;-80.79;15.6;3.6;357;95.8;1013.1;29.3
17;5:30;0;0;0;-21.89;-76.10;15.4;3.6;351;96.4;1014.0;30.2
17;6:30;0;0;0;-8.58;-70.98;15.7;3.7;341;95.2;1015.0;31.0
17;7:30;11;0;11;4.18;-65.00;17.1;4.5;334;87.7;1016.1;31.4
17;8:30;52;0;52;16.00;-57.63;19.0;5.7;329;75.5;1016.9;31.5
17;9:30;31;0;31;26.90;-48.16;20.0;6.0;323;66.9;1017.5;31.4
17;10:30;39;0;39;36.04;-35.67;20.6;6.1;315;61.6;1017.5;31.2
17;11:30;51;0;51;42.39;-19.55;20.9;6.5;310;58.9;1017.0;30.9
17;12:30;99;0;99;44.79;-0.55;21.0;7.1;307;57.9;1016.2;30.5
17;13:30;70;0;70;42.64;18.54;20.9;7.5;306;57.6;1015.7;30.1
17;14:30;48;0;48;36.48;34.86;20.4;7.7;306;58.8;1015.7;29.7
17;15:30;88;0;88;27.47;47.54;19.6;7.4;307;61.0;1016.0;29.7
17;16:30;108;21;104;16.65;57.16;18.6;6.9;306;64.8;1016.8;30.0
17;17:30;37;17;35;4.88;64.62;17.7;6.3;303;69.3;1017.4;30.4
17;18:30;0;0;0;-7.87;70.66;17.3;5.8;301;72.6;1017.9;31.2
17;19:30;0;0;0;-21.14;75.83;16.9;5.4;300;74.7;1018.5;30.9
17;20:30;0;0;0;-34.52;80.53;16.6;5.1;300;75.9;1018.5;29.4
17;21:30;0;0;0;-48.09;85.24;16.4;4.9;302;76.6;1018.6;27.2
17;22:30;0;0;0;-61.75;90.85;16.2;4.7;306;76.7;1018.2;24.0
17;23:30;0;0;0;-75.33;102.02;15.9;4.7;312;76.5;1017.7;21.0
18;0:30;0;0;0;-84.46;175.58;15.7;4.9;316;76.4;1017.5;18.7
18;1:30;0;0;0;-76.07;-103.43;15.5;4.9;318;76.7;1017.2;17.3
18;2:30;0;0;0;-62.53;-91.25;15.2;4.9;320;77.3;1016.6;16.5
18;3:30;0;0;0;-48.88;-85.66;15.0;4.8;321;77.7;1016.6;16.0
18;4:30;0;0;0;-35.31;-81.06;14.9;4.8;321;77.6;1016.9;16.0
18;5:30;0;0;0;-21.90;-76.33;14.7;4.7;324;77.4;1017.7;16.0
18;6:30;0;0;0;-8.57;-71.19;14.8;4.5;328;76.8;1018.2;16.1
18;7:30;49;85;39;4.21;-65.21;15.9;5.0;327;71.3;1018.9;16.2
18;8:30;169;160;129;16.05;-57.84;17.6;5.8;324;62.5;1019.8;16.1
18;9:30;302;175;219;26.98;-48.38;18.7;5.6;326;56.3;1020.0;16.1
18;10:30;493;372;278;36.16;-35.89;19.7;5.4;331;51.4;1019.3;16.0
18;11:30;594;442;300;42.55;-19.74;20.5;5.4;333;47.8;1018.4;16.1
18;12:30;628;445;319;44.98;-0.66;21.1;5.5;332;45.5;1017.6;16.5
18;13:30;610;468;296;42.85;18.52;21.3;5.6;331;44.6;1017.0;16.9
18;14:30;485;327;297;36.69;34.92;21.0;5.7;330;45.4;1016.5;17.4
18;15:30;311;179;225;27.66;47.64;20.3;5.9;329;48.6;1016.8;17.8
18;16:30;201;239;133;16.83;57.28;19.2;5.8;327;54.1;1017.5;18.1
18;17:30;61;96;49;5.03;64.76;17.9;5.2;325;61.6;1018.1;18.3
18;18:30;0;0;0;-7.71;70.82;17.1;4.7;325;68.5;1018.9;18.4
18;19:30;0;0;0;-21.01;76.00;16.4;4.3;326;73.4;1019.5;18.7
18;20:30;0;0;0;-34.40;80.74;15.8;3.9;327;77.0;1019.5;18.9
18;21:30;0;0;0;-47.97;85.51;15.4;3.6;327;79.3;1019.2;18.9
18;22:30;0;0;0;-61.64;91.23;15.0;3.5;328;80.7;1018.6;18.4
18;23:30;0;0;0;-75.19;102.71;14.7;3.4;329;82.1;1018.3;18.2
19;0:30;0;0;0;-84.33;175.19;14.3;3.3;329;83.0;1017.8;18.4
19;1:30;0;0;0;-76.08;-104.43;14.1;3.3;330;84.1;1017.6;18.9
19;2:30;0;0;0;-62.56;-91.72;14.0;3.3;330;85.0;1017.6;19.7
19;3:30;0;0;0;-48.90;-85.98;13.9;3.2;333;85.9;1017.3;20.3
19;4:30;0;0;0;-35.32;-81.32;13.8;3.1;338;86.4;1017.2;20.6
19;5:30;0;0;0;-21.91;-76.57;13.9;2.8;348;86.6;1017.6;20.6
19;6:30;0;0;0;-8.56;-71.41;14.1;2.4;182;85.9;1018.1;20.5
19;7:30;50;85;39;4.24;-65.42;15.4;2.1;14;80.1;1018.7;21.0
19;8:30;166;148;128;16.11;-58.06;17.4;2.1;98;69.5;1019.3;22.4
19;9:30;237;76;203;27.06;-48.60;19.0;2.4;347;60.3;1020.1;23.8
19;10:30;467;264;311;36.28;-36.11;20.0;2.8;342;54.4;1020.2;25.4
19;11:30;650;561;275;42.72;-19.92;20.9;3.1;353;49.8;1018.9;26.7
19;12:30;661;505;310;45.19;-0.77;21.8;3.1;1;45.1;1017.5;27.4
19;13:30;529;260;356;43.07;18.51;22.4;3.1;265;41.7;1016.6;27.5
19;14:30;341;105;280;36.90;34.98;22.5;3.7;338;40.8;1016.4;27.0
19;15:30;242;57;218;27.85;47.75;22.0;4.8;327;43.1;1016.5;26.7
19;16:30;178;144;139;17.01;57.41;20.8;5.8;321;49.2;1017.1;26.5
19;17:30;45;38;39;5.19;64.91;19.6;6.4;321;58.2;1018.0;26.5
19;18:30;0;0;0;-7.55;70.98;18.8;6.5;327;66.0;1018.5;26.8
19;19:30;0;0;0;-20.87;76.18;18.1;6.2;332;71.1;1018.7;26.6
19;20:30;0;0;0;-34.27;80.96;17.8;6.2;336;74.1;1018.7;26.2
19;21:30;0;0;0;-47.85;85.78;17.5;6.4;343;75.5;1018.6;26.2
19;22:30;0;0;0;-61.52;91.63;17.1;6.3;348;76.0;1018.5;26.8
19;23:30;0;0;0;-75.06;103.41;16.6;6.2;350;76.5;1018.2;27.2
20;0:30;0;0;0;-84.18;174.82;16.1;5.8;353;76.6;1017.8;27.2
20;1:30;0;0;0;-76.07;-105.45;15.8;5.1;356;76.1;1017.7;26.9
20;2:30;0;0;0;-62.58;-92.20;15.7;4.3;357;75.2;1017.5;26.1
20;3:30;0;0;0;-48.92;-86.32;15.6;3.6;353;74.4;1017.5;25.7
20;4:30;0;0;0;-35.34;-81.60;15.6;3.2;353;73.8;1017.6;26.3
20;5:30;0;0;0;-21.91;-76.81;15.5;2.8;180;73.5;1017.6;26.2
20;6:30;0;0;0;-8.54;-71.64;15.6;2.4;5;72.4;1018.0;25.5
20;7:30;55;118;40;4.27;-65.65;16.7;2.5;5;67.5;1018.7;25.3
20;8:30;223;393;111;16.17;-58.29;18.6;3.0;3;59.3;1019.2;25.3
20;9:30;404;501;181;27.15;-48.83;20.1;3.2;269;53.6;1019.3;25.3
20;10:30;532;479;251;36.41;-36.33;21.3;3.2;354;49.3;1018.5;24.9
20;11:30;678;685;218;42.90;-20.11;22.4;3.3;346;46.4;1017.3;24.6
20;12:30;719;723;212;45.39;-0.88;23.1;3.7;338;44.5;1016.1;24.7
20;13:30;686;706;209;43.29;18.50;23.3;4.2;333;44.3;1015.2;24.5
20;14:30;585;654;196;37.11;35.06;23.0;4.7;332;45.7;1014.7;23.9
20;15:30;429;561;168;28.05;47.86;22.3;4.8;333;47.9;1014.7;23.3
20;16:30;239;412;116;17.18;57.55;21.1;4.5;336;51.5;1014.7;22.8
20;17:30;69;166;49;5.34;65.06;19.7;3.9;337;56.6;1015.0;22.3
20;18:30;0;0;0;-7.38;71.15;18.5;3.6;338;61.5;1015.9;22.0
20;19:30;0;0;0;-20.73;76.37;17.6;3.3;342;66.0;1016.5;21.7
20;20:30;0;0;0;-34.14;81.18;16.8;2.9;348;70.0;1016.2;21.4
20;21:30;0;0;0;-47.73;86.06;16.2;2.6;355;73.0;1015.7;21.3
20;22:30;0;0;0;-61.40;92.03;15.8;2.5;180;75.4;1015.2;21.4
20;23:30;0;0;0;-74.92;104.13;15.5;2.4;4;77.3;1014.6;21.6
21;0:30;0;0;0;-84.03;174.46;15.3;2.4;10;78.7;1014.6;22.0
21;1:30;0;0;0;-76.06;-106.48;15.1;2.3;19;79.6;1014.6;22.9
21;2:30;0;0;0;-62.60;-92.70;14.9;2.2;29;80.6;1014.3;24.1
21;3:30;0;0;0;-48.94;-86.67;14.8;2.2;38;81.8;1013.9;25.1
21;4:30;0;0;0;-35.34;-81.88;14.7;2.1;51;82.4;1014.0;26.3
21;5:30;0;0;0;-21.90;-77.06;14.5;2.1;69;82.5;1014.4;27.1
21;6:30;0;0;0;-8.51;-71.87;14.8;2.0;80;81.0;1015.0;27.7
21;7:30;54;113;40;4.31;-65.87;15.8;1.8;73;75.8;1016.0;28.8
21;8:30;219;348;120;16.23;-58.52;17.3;1.7;54;69.0;1016.5;28.9
21;9:30;410;515;176;27.25;-49.06;19.0;1.8;40;60.9;1016.6;28.2
21;10:30;570;615;209;36.55;-36.56;20.7;2.1;47;53.2;1016.2;26.8
21;11:30;676;671;225;43.08;-20.29;22.2;2.0;60;47.0;1015.1;25.8
21;12:30;716;691;229;45.61;-0.98;23.7;1.3;82;41.0;1014.1;25.6
21;13:30;683;674;226;43.52;18.51;24.8;0.7;126;37.0;1013.2;25.8
21;14:30;582;620;212;37.33;35.14;25.3;0.6;177;34.8;1012.6;26.1
21;15:30;409;427;205;28.25;47.98;25.3;0.6;221;34.8;1012.5;25.9
21;16:30;192;191;138;17.36;57.70;24.3;0.6;277;37.7;1012.5;24.9
21;17:30;69;139;51;5.50;65.22;22.5;0.9;336;42.8;1012.9;24.3
21;18:30;0;0;0;-7.20;71.32;21.2;1.5;183;46.7;1013.6;23.9
21;19:30;0;0;0;-20.60;76.57;20.2;2.0;25;50.3;1013.8;23.1
21;20:30;0;0;0;-34.01;81.41;19.2;2.4;42;54.3;1013.9;22.2
21;21:30;0;0;0;-47.61;86.35;18.3;2.8;58;58.3;1013.7;21.3
21;22:30;0;0;0;-61.28;92.45;17.6;3.0;73;60.9;1013.7;20.2
21;23:30;0;0;0;-74.78;104.86;17.0;3.1;88;62.2;1013.3;19.4
22;0:30;0;0;0;-83.87;174.11;16.5;3.1;102;62.1;1012.7;19.1
22;1:30;0;0;0;-76.05;-107.53;16.1;3.2;114;61.2;1012.7;19.4
22;2:30;0;0;0;-62.62;-93.21;15.8;3.4;124;60.0;1012.6;20.3
22;3:30;0;0;0;-48.95;-87.02;15.6;3.8;130;59.1;1012.4;21.1
22;4:30;0;0;0;-35.34;-82.17;15.7;4.4;136;58.1;1012.3;21.7
22;5:30;0;0;0;-21.89;-77.31;15.8;5.1;139;57.5;1012.8;22.7
22;6:30;0;0;0;-8.48;-72.10;16.0;5.7;144;57.9;1013.0;24.0
22;7:30;49;73;40;4.35;-66.10;16.9;5.2;155;57.6;1014.3;25.0
22;8:30;207;272;128;16.30;-58.75;18.8;4.1;178;56.3;1015.9;25.6
22;9:30;391;397;211;27.35;-49.30;21.3;3.9;199;54.7;1016.6;26.2
22;10:30;501;365;291;36.69;-36.79;23.4;3.8;202;51.0;1016.3;27.0
22;11:30;512;230;359;43.26;-20.48;24.9;3.3;199;47.9;1015.5;27.4
22;12:30;575;300;365;45.83;-1.08;26.0;2.8;200;45.6;1014.1;26.9
22;13:30;478;193;351;43.75;18.51;26.8;2.2;204;42.9;1012.7;26.4
22;14:30;551;466;273;37.55;35.22;27.2;1.5;207;41.2;1012.2;25.8
22;15:30;401;390;217;28.45;48.11;27.2;0.8;207;40.8;1011.8;25.5
22;16:30;224;272;142;17.55;57.85;26.4;0.3;119;42.7;1011.9;25.6
22;17:30;66;97;52;5.66;65.39;24.8;1.0;25;46.9;1012.2;25.8
22;18:30;0;0;0;-7.02;71.51;23.7;1.6;41;50.1;1012.8;26.0
22;19:30;0;0;0;-20.46;76.77;22.8;1.9;60;53.2;1013.2;26.3
22;20:30;0;0;0;-33.89;81.65;22.0;2.0;80;56.3;1013.5;26.6
22;21:30;0;0;0;-47.49;86.65;21.4;1.9;101;58.0;1013.6;27.2
22;22:30;0;0;0;-61.16;92.87;21.0;1.7;127;59.0;1013.6;28.1
22;23:30;0;0;0;-74.64;105.59;20.3;1.4;160;61.2;1013.5;28.4
23;0:30;0;0;0;-83.70;173.79;19.6;1.2;217;64.7;1013.5;28.0
23;1:30;0;0;0;-76.02;-108.58;18.9;1.9;279;70.3;1013.5;28.2
23;2:30;0;0;0;-62.62;-93.73;18.3;3.2;305;78.6;1013.5;28.9
23;3:30;0;0;0;-48.96;-87.38;18.0;4.3;316;86.3;1013.9;30.0
23;4:30;0;0;0;-35.34;-82.46;17.9;5.1;322;90.7;1014.7;31.9
23;5:30;0;0;0;-21.88;-77.57;18.0;5.4;325;91.4;1015.2;33.2
23;6:30;0;0;0;-8.45;-72.35;18.2;5.6;325;89.6;1015.9;33.4
23;7:30;31;16;29;4.40;-66.34;18.8;6.1;323;83.5;1016.9;32.8
23;8:30;131;39;119;16.38;-58.99;19.6;6.6;321;74.6;1017.9;31.4
23;9:30;309;164;231;27.46;-49.54;20.4;6.5;320;66.6;1018.5;29.7
23;10:30;310;129;233;36.84;-37.02;21.2;6.5;318;60.3;1018.2;27.6
23;11:30;573;326;352;43.46;-20.67;22.1;6.9;316;54.8;1017.6;25.8
23;12:30;513;188;382;46.06;-1.18;22.5;7.5;315;51.6;1017.0;24.3
23;13:30;238;33;217;43.99;18.52;22.5;7.9;314;50.5;1016.2;23.1
23;14:30;234;76;193;37.78;35.32;21.9;8.0;314;51.2;1015.7;22.3
